#class tools::wcsv::ntuple
#title Electrons Output for QuickPIC
#separator 44
#vector_separator 59
#column double X [m]
#column double Y [m]
#column double px/pz
#column double py/pz
#column double CT-Z[m]
#column double Gamma (Energy)
-5.22185e-07,-3.35174e-06,-0.000670057,0.000712607,1.08205e-08,9832.51
7.64126e-06,-2.13548e-05,0.000201113,0.000892683,1.42062e-06,9992.24
-2.79084e-06,1.49425e-05,0.000616924,6.59046e-05,-8.48721e-07,9943.02
-5.3184e-06,3.61311e-06,-0.000830595,-0.000819569,2.74416e-07,9990.67
1.22005e-05,6.21132e-07,-0.000592807,-3.85275e-06,-1.07394e-07,9933.08
-2.57977e-07,-1.61357e-06,-0.000434155,0.0010022,-9.61914e-07,9942.45
-3.07126e-06,-1.02983e-05,-0.00011039,-0.00092279,-2.59585e-06,9976.96
4.16956e-06,-1.00264e-05,0.000827715,-0.000300579,1.9068e-06,9976.57
9.59929e-06,-1.41135e-05,0.000452211,0.000524902,1.19637e-06,10026.8
7.81791e-06,-3.80764e-06,-0.000322074,0.00125561,-2.01246e-06,9974.98
-1.11425e-05,-4.72793e-06,-0.000376685,-0.00121796,-2.54405e-06,9856.35
5.36293e-06,-1.00615e-05,-0.00037298,0.000286564,2.08532e-06,10000.4
-6.53938e-06,-7.50553e-06,0.000355086,-0.00010981,4.61779e-06,9975.5
7.95945e-07,-2.1951e-06,0.000432548,0.000447919,-1.11049e-06,9960.38
-8.43169e-06,-7.39781e-06,-0.00069964,-0.000529395,-1.20347e-06,10003.6
2.12984e-05,-5.20753e-08,-0.000674952,0.00168077,2.08681e-06,9959.95
-1.30077e-05,9.63323e-06,-0.0014853,0.000766902,3.0509e-06,9956.18
2.3206e-07,-2.17308e-06,0.00217536,-0.0205237,1.58095e-06,136.17
6.88508e-09,6.87661e-07,0.00534709,0.00167061,1.54713e-06,734.905
-8.96295e-08,1.21745e-05,-0.00161317,0.000317097,-9.77865e-07,6365.04
-2.29028e-05,-8.08465e-06,0.00192944,0.000359863,3.84322e-06,1397.54
1.15449e-06,-1.7136e-05,0.000735487,-0.000986695,-8.22544e-07,9995.3
-5.87571e-06,2.21831e-07,-0.000424996,-0.00020222,-2.77565e-06,9963.99
-5.78574e-06,-6.79643e-06,0.00066658,-0.000156737,-2.13854e-07,6792.33
6.71499e-07,6.00677e-06,-0.000111838,3.58754e-05,-4.77042e-07,9902.68
1.98198e-05,6.06496e-06,-0.000222725,-0.000321877,-1.74958e-07,9967.11
-6.50827e-06,5.31486e-06,-0.000365403,0.000647781,-1.64048e-06,9963
-2.93143e-06,2.2956e-05,-0.000375724,0.00136801,2.27815e-06,9966.15
5.33261e-06,-3.79632e-06,-0.00056851,-0.000241054,-1.03648e-06,9973.68
4.25005e-07,3.48706e-06,-0.000761902,0.000955334,8.47601e-07,9489.07
-8.80133e-06,-2.81783e-06,0.000621975,0.000940642,3.56042e-06,9980.41
5.73316e-06,-2.10826e-06,-0.00128289,0.000473219,1.87287e-06,9875.27
-8.92574e-07,-5.56789e-06,-0.00138228,0.000890504,-6.91758e-07,9946.65
1.91315e-06,8.19069e-06,0.00108819,0.00240298,-1.14471e-06,9968.93
-1.3526e-05,-7.44844e-06,-0.00104677,4.15586e-05,6.19393e-06,7481.77
-7.01462e-07,8.9443e-07,0.0011982,0.00129071,1.20783e-07,9991.25
9.60006e-06,1.48059e-06,-0.000107141,7.42788e-05,-3.37892e-06,9960.77
-2.35519e-05,8.34668e-07,-0.0010398,-0.000837274,2.18295e-06,9960.62
2.54811e-05,9.11809e-06,-3.54415e-06,0.00184719,-1.68925e-06,9812.87
1.5041e-05,6.70812e-06,0.00114387,0.00165271,-7.48064e-07,9983.99
1.71084e-05,9.8434e-06,0.000612992,0.0012457,5.12687e-06,9976
3.17745e-06,-4.98203e-06,1.43227e-05,-0.000178077,2.42073e-06,10016.9
1.79699e-06,8.85412e-06,5.2801e-05,-9.03806e-05,3.20737e-06,9949.67
-5.9045e-06,1.75577e-06,-0.000328185,-0.000554362,5.47829e-07,9955.34
1.29597e-05,-3.22305e-06,-0.00085152,0.000649554,-2.3449e-06,9993.05
-2.14607e-05,-3.94242e-06,-0.000310768,3.05503e-05,1.37254e-06,9944.66
-3.47782e-06,1.2736e-05,-0.00104161,0.000342072,1.34899e-06,9952.34
-1.14472e-05,2.80953e-06,0.000371214,0.000455443,4.79151e-07,9962.24
1.60391e-05,-5.37996e-06,-0.0011187,-0.000579737,-4.64691e-06,9992.22
1.13502e-05,-5.51804e-06,0.00106366,0.000539153,1.19659e-06,10031
8.37147e-06,-1.9753e-05,0.000550906,-0.000395735,1.59634e-07,9666.97
1.26074e-05,8.17778e-06,-0.000618923,-0.00043628,4.0463e-06,9983.23
-1.27766e-05,-2.16833e-05,-0.000668017,-0.000958269,-1.32669e-06,9975.88
2.26084e-05,-1.19992e-05,0.00125626,0.00137154,-4.90418e-07,9842.82
7.36566e-07,4.41205e-06,-4.76179e-05,-3.8058e-05,5.62398e-07,9814.05
5.0152e-06,-1.02979e-06,0.000393864,-0.000772432,3.36934e-06,9969.4
6.73682e-06,-7.30177e-06,0.000784373,-0.00082672,2.15978e-06,9971.32
-1.31156e-06,-6.24589e-06,-0.000462352,-0.000617485,2.60368e-06,9633.52
-1.43265e-06,-8.30024e-07,0.00125102,-0.000933559,3.71154e-07,9980.91
1.76424e-05,-1.46999e-05,-0.000328652,-0.000936888,2.63157e-06,9956.42
-4.89525e-06,1.71837e-05,-0.000186799,0.000223054,-9.27532e-08,9942.92
9.66024e-06,-2.39175e-07,0.00027641,-0.00125147,-4.46183e-07,9970.67
-2.14477e-05,1.11171e-05,0.00117232,0.000840772,-8.79644e-07,9794.63
5.64318e-06,-5.61097e-06,0.000197971,0.000393241,2.20813e-06,9985.75
0.000116252,-6.5212e-05,0.747368,-0.613989,6.23068e-05,12.1447
2.78396e-06,2.01161e-05,-0.000409427,-0.00115005,3.81264e-06,9988.17
4.63771e-06,1.27746e-05,-0.000716729,0.00143615,1.1033e-06,9963.08
-1.72168e-05,6.23305e-06,0.00075119,-7.60999e-05,2.83282e-06,9560.54
-4.16231e-06,5.83076e-06,-0.000179245,-8.56328e-05,7.03545e-07,9973.07
1.3058e-05,-5.67734e-06,0.216095,-0.0675113,4.45492e-06,12.3029
1.30814e-05,-6.48885e-06,0.00120305,0.00101173,2.61648e-06,9983.51
1.33616e-05,1.52342e-05,0.000659179,-0.00151273,-1.11851e-06,9983.59
-6.96095e-06,8.43237e-07,0.000626582,0.00104413,9.02186e-07,7317.91
-1.71665e-06,1.53295e-06,0.00129271,0.00044871,-1.10641e-06,9984.07
-2.27305e-06,-7.17572e-06,0.0019172,-3.05339e-05,4.58659e-07,9986.64
-7.91751e-06,-1.95617e-05,0.000138685,-6.36683e-05,4.49895e-07,9979.22
6.92651e-06,3.39902e-06,0.000465751,0.000296898,2.77408e-07,10005.8
1.88121e-05,6.69212e-06,0.000476774,9.15429e-05,1.16419e-06,9981.3
4.31253e-06,1.57621e-05,0.00221125,-0.000899204,1.55165e-06,10007.5
-1.57312e-05,2.43495e-06,0.000236042,0.000411375,-3.57699e-06,10002
-1.0675e-05,1.84597e-05,-0.000148643,0.000601734,-2.24521e-06,9980.31
-8.76473e-06,1.12951e-05,-0.000186704,-0.000714847,3.70269e-06,9973.62
1.3684e-05,-2.5909e-06,0.000160288,-0.00142329,1.78702e-06,9981.97
-3.14432e-06,6.15191e-06,0.000438232,0.000820013,2.41586e-06,9989.79
-1.56587e-05,-5.13088e-06,0.0011134,-1.89221e-05,5.19247e-09,9615.13
-8.90872e-06,-7.54159e-06,-0.00126878,-0.00098346,8.27327e-07,9942.31
1.09801e-05,1.50143e-05,0.000656744,0.000639115,-1.3367e-06,9969.05
1.31741e-07,8.0342e-06,0.000283388,0.00110814,-2.62305e-06,9910.04
-1.07324e-05,1.94453e-05,-0.000255947,-0.00176303,1.1125e-06,6617.96
3.91761e-06,1.0036e-05,-0.00034741,0.000882901,1.65771e-06,9986.78
7.98422e-06,7.60356e-06,-0.000973242,0.000528057,4.18159e-07,8705.75
-8.9911e-06,1.66125e-06,0.000311501,0.000671342,1.62786e-06,6036.91
-3.52848e-06,-3.40165e-07,0.00154429,0.000359415,1.49944e-06,10005.5
-1.34338e-05,-3.7465e-06,-0.000275209,-0.000471578,1.18476e-06,9958.84
1.57429e-05,3.36087e-06,-0.00028144,0.00124832,-1.50884e-06,9972.55
-3.86977e-06,2.72242e-06,0.0013013,-0.000438245,-2.47706e-07,9788.87
-5.30422e-06,-5.32066e-06,2.19614e-05,-0.000911801,-3.5655e-06,9965.97
8.71627e-06,-1.98591e-06,0.000268071,0.000721777,2.76156e-06,9767.71
1.25165e-05,7.58154e-06,-0.00132671,-0.000849061,7.92577e-07,7279.52
6.99012e-06,-1.44896e-05,-0.00111429,0.00102679,-3.14734e-06,2769.72
2.9287e-06,-4.14243e-06,0.00013595,-4.31172e-05,1.55136e-06,9983.11
-3.12346e-06,-1.36225e-05,0.000146079,5.89891e-06,-1.41792e-06,9971.9
1.59164e-06,1.11528e-05,-0.00086159,-0.000156485,-1.32791e-06,10027
-1.67371e-05,-1.13042e-05,-0.000319243,0.000945988,2.66213e-06,9837.92
-1.04873e-05,6.21887e-06,0.000601401,-0.000748486,-4.84326e-06,7518.11
-1.60973e-05,5.4676e-06,0.000349735,-0.000236568,-1.63854e-06,7908.45
8.80531e-06,2.1231e-05,7.37453e-06,-0.000266996,1.06225e-06,9978.65
-7.82956e-06,3.75507e-06,0.000567036,0.00021638,-3.91764e-07,9966.82
6.94271e-06,4.87484e-06,-0.000992156,-0.00137951,-2.37846e-06,9996.81
7.5536e-06,1.83056e-05,0.000329685,-0.00150541,-8.67822e-07,9246.63
-1.38428e-05,1.83908e-06,0.000909648,0.00156785,1.65437e-06,9950.34
-3.43868e-06,1.07027e-06,-0.000587717,-0.000957062,-2.93868e-07,9965.45
5.77723e-06,1.66275e-05,0.00046763,-0.00039774,-2.62389e-06,9980.31
-1.26192e-09,2.94331e-07,0.00172956,1.64348e-05,-1.2874e-06,10003.7
-9.99796e-06,4.38034e-06,0.00268957,-0.00110811,3.7135e-07,2118.66
8.93159e-06,7.91328e-06,0.00722058,0.00390802,1.40526e-06,2113.02
-6.72027e-06,1.64507e-06,0.000215006,-0.000708113,1.83594e-06,9756.54
-3.97069e-06,-7.08181e-06,0.000127388,0.00105561,1.76033e-06,9466.02
-1.79519e-06,1.42157e-05,-0.000101651,-0.000214501,-5.42395e-07,9941.03
-3.72575e-06,-9.03604e-07,-0.00686346,-0.00510801,-6.05826e-07,1385.63
1.57257e-05,-2.65232e-06,0.000589969,-0.00119288,-8.42597e-07,9955.59
-1.09244e-05,5.85786e-06,0.000507368,-5.01379e-05,1.0891e-06,9940.35
-1.89528e-05,7.76201e-06,0.000623216,-0.000675466,3.20266e-06,9747.05
5.62008e-06,-7.85191e-08,0.000922828,-0.000157847,1.07686e-06,9980.47
-1.06751e-05,4.72544e-06,-0.00018413,9.55293e-05,-2.81205e-06,9734.26
-7.8735e-06,2.31789e-07,-0.00083827,0.000366832,1.65362e-06,9935.77
-6.95015e-07,-1.97565e-05,-0.00187424,-7.43647e-05,3.41744e-06,4427.72
1.61734e-06,-5.40309e-06,0.000939591,0.000550739,-3.34565e-06,9991.11
-1.3225e-05,-6.78935e-06,0.0015562,0.00026153,-1.50275e-06,9895.05
-1.68373e-05,-1.51295e-05,-0.1161,-0.347253,4.3964e-07,10.2665
1.32211e-06,-1.5328e-05,-0.00103754,-0.00022378,1.06688e-06,10014.1
3.67298e-07,-4.8202e-06,-0.000983652,-5.34412e-05,-2.82528e-06,9723.3
1.1322e-06,1.52847e-05,0.00144941,-0.000776669,-2.39601e-06,9991.98
9.2579e-06,1.55637e-05,-0.000179855,-0.000191578,3.68149e-06,9966.52
-3.58703e-06,-2.36966e-07,-0.000618417,-0.000219151,1.08799e-07,9950.53
-6.67665e-06,1.59067e-06,-0.000258452,0.000319775,1.19503e-06,9963.63
1.03615e-05,4.76919e-06,0.000454201,-0.000650028,-7.9195e-07,9964.28
-1.55724e-06,-5.01786e-06,-0.0015196,0.000111261,-4.09069e-07,9979.82
8.73518e-06,1.37771e-05,0.000607486,0.000590728,6.32054e-07,8368.53
-6.33652e-06,1.72843e-05,-0.000200022,-0.000704737,-4.22764e-06,9967.47
1.17707e-06,-3.58592e-06,-0.00112275,0.000116426,-6.80568e-07,9924.91
4.91573e-06,9.8273e-06,0.000595726,-0.000595205,-2.21508e-06,9525.02
-1.61555e-05,8.34889e-07,-0.00136665,-0.00063609,5.46364e-07,10003.3
-5.65669e-06,-9.24347e-06,-5.10075e-05,-0.000136616,-1.87315e-06,9954.92
-5.55033e-06,-1.98122e-05,0.00157998,0.00211746,-2.53944e-06,9925.62
-1.32843e-05,-4.88743e-06,-3.63672e-05,-4.08271e-05,-2.19828e-06,9996.34
-9.98742e-06,4.42498e-06,0.000549518,0.000280897,-7.87966e-07,9839.63
4.72406e-06,-1.88936e-05,-0.00181008,0.000388351,-2.57634e-06,9972.39
1.08021e-05,4.85933e-06,0.00025635,-0.000613255,2.1841e-06,9985.54
-8.46987e-06,-2.55958e-05,0.00124297,-0.000278025,2.84539e-06,465.728
1.91088e-05,-6.8942e-06,0.000458122,-2.10939e-05,-1.00386e-06,10006.7
-1.48044e-06,-4.17628e-06,0.000281553,0.000447028,1.8588e-06,10019.3
-1.41548e-05,-6.76998e-06,0.00043062,0.00111945,3.52021e-06,10012
4.97218e-06,5.64037e-06,0.000335222,0.00024774,-2.17802e-06,9976.44
-9.62024e-06,1.67994e-05,-0.00134843,0.001447,-3.06985e-07,9974.93
-6.89594e-06,5.52171e-06,0.000479812,-0.00182865,4.34692e-06,8472.51
-1.75211e-05,-2.7724e-06,-0.000704888,0.00152304,2.71924e-06,9969.7
-1.03732e-05,6.08387e-06,-0.000577753,-0.00042283,-4.0191e-07,9881.15
-1.98445e-05,8.03077e-06,-0.810298,0.165736,3.45212e-06,4.09436
-9.85696e-06,-7.72395e-06,-0.000923194,-0.000329588,-5.18685e-07,9958.67
1.18899e-05,-2.16733e-06,0.00128771,-0.000774955,-8.76412e-08,9992.3
-9.64531e-07,-1.36042e-05,-0.00162993,0.000282568,4.0565e-07,9981.8
1.77422e-05,-1.26342e-06,-0.000671493,0.000693798,1.6944e-06,9408.74
7.01334e-06,6.408e-06,0.000174097,-0.00161791,-1.43672e-07,9979.25
1.68694e-05,7.04116e-06,0.000987564,-0.00129221,1.57928e-06,6368.79
5.21532e-06,-2.99585e-06,-0.00155942,-0.000870065,1.6176e-06,9990.3
-6.26916e-06,-8.14086e-06,-0.000787863,0.000188875,3.63701e-06,9976.98
-1.04156e-06,1.78178e-05,-0.000594016,0.000788771,4.33942e-08,9945.56
3.99714e-06,9.76666e-06,-0.00126622,0.000724049,1.00727e-06,9972.86
-8.25639e-06,-9.33977e-06,-0.00132412,-0.001124,-2.72205e-06,9945.71
